items,support,ordered_statistics,label,label_encode
"['đường', 'sữa_tươi']",0.0033660966739999998,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'đường'}), confidence=0.30864197530864196, lift=8.365999819771108)]",Đồ uống,41
"['trà', 'tea']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'tea'}), items_add=frozenset({'trà'}), confidence=0.3448275862068966, lift=5.942075366029282)]",Đồ uống,41
"['uống', 'thức']",0.008482563619,"[OrderedStatistic(items_base=frozenset({'thức'}), items_add=frozenset({'uống'}), confidence=0.9692307692307691, lift=21.879869067103108)]",Đồ uống,41
"['tiệt', 'trùng']",0.0074054126829999995,"[OrderedStatistic(items_base=frozenset({'tiệt'}), items_add=frozenset({'trùng'}), confidence=1.0, lift=117.8888888888889), OrderedStatistic(items_base=frozenset({'trùng'}), items_add=frozenset({'tiệt'}), confidence=0.873015873015873, lift=117.88888888888889)]",Đồ uống,41
"['trà', 'xanh']",0.008751851353,"[OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'trà'}), confidence=0.5327868852459017, lift=9.180993495873112)]",Đồ uống,41
"['trà', 'đào']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'đào'}), items_add=frozenset({'trà'}), confidence=0.35135135135135137, lift=6.054493008089295)]",Đồ uống,41
"['trái_cây', 'ép']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'ép'}), confidence=0.23469387755102042, lift=11.102365787079163)]",Đồ uống,41
"['ép', 'táo']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'táo'}), items_add=frozenset({'ép'}), confidence=0.32876712328767127, lift=15.552569583805951)]",Đồ uống,41
"['uống', 'đồ']",0.004173959876,"[OrderedStatistic(items_base=frozenset({'đồ'}), items_add=frozenset({'uống'}), confidence=0.9393939393939393, lift=21.206318504190843)]",Đồ uống,41
"['đường', 'vinamilk']",0.00754005655,"[OrderedStatistic(items_base=frozenset({'vinamilk'}), items_add=frozenset({'đường'}), confidence=0.4242424242424242, lift=11.499447024994469), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'vinamilk'}), confidence=0.20437956204379562, lift=11.49944702499447)]",Đồ uống,41
"['đường', 'vnm']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'vnm'}), items_add=frozenset({'đường'}), confidence=0.23529411764705882, lift=6.377844568484328)]",Đồ uống,41
"['ít', 'đường']",0.008078632018,"[OrderedStatistic(items_base=frozenset({'ít'}), items_add=frozenset({'đường'}), confidence=0.8, lift=21.684671532846718), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'ít'}), confidence=0.21897810218978103, lift=21.684671532846718)]",Đồ uống,41
"['banh', 'cosy']",0.003428693882,"[OrderedStatistic(items_base=frozenset({'cosy'}), items_add=frozenset({'banh'}), confidence=0.2857142857142857, lift=12.820054945054945)]",Đồ ăn,42
"['quy', 'banh']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'banh'}), items_add=frozenset({'quy'}), confidence=0.20673076923076925, lift=35.72996794871795), OrderedStatistic(items_base=frozenset({'quy'}), items_add=frozenset({'banh'}), confidence=0.7962962962962963, lift=35.72996794871795)]",Đồ ăn,42
"['rong', 'biển']",0.01157184185,"[OrderedStatistic(items_base=frozenset({'biển'}), items_add=frozenset({'rong'}), confidence=0.8372093023255814, lift=67.35926222935045), OrderedStatistic(items_base=frozenset({'rong'}), items_add=frozenset({'biển'}), confidence=0.9310344827586208, lift=67.35926222935045)]",Đồ ăn,42
"['vị', 'biển']",0.0043930140360000005,"[OrderedStatistic(items_base=frozenset({'biển'}), items_add=frozenset({'vị'}), confidence=0.3178294573643411, lift=6.205653400797898)]",Đồ ăn,42
"['bông', 'bánh']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'bánh'}), confidence=0.5238095238095238, lift=3.0573572768694723)]",Đồ ăn,42
"['cookies', 'bánh']",0.004071573985,"[OrderedStatistic(items_base=frozenset({'cookies'}), items_add=frozenset({'bánh'}), confidence=0.7037037037037037, lift=4.107358765895351)]",Đồ ăn,42
"['cream', 'bánh']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'cream'}), items_add=frozenset({'bánh'}), confidence=0.6470588235294118, lift=3.7767354596622895)]",Đồ ăn,42
"['gạo', 'bánh']",0.01285760206,"[OrderedStatistic(items_base=frozenset({'gạo'}), items_add=frozenset({'bánh'}), confidence=0.8823529411764707, lift=5.150093808630395)]",Đồ ăn,42
"['hura', 'bánh']",0.0031072538300000005,"[OrderedStatistic(items_base=frozenset({'hura'}), items_add=frozenset({'bánh'}), confidence=0.9666666666666666, lift=5.642213883677298)]",Đồ ăn,42
"['bánh', 'lan']",0.003428693882,"[OrderedStatistic(items_base=frozenset({'lan'}), items_add=frozenset({'bánh'}), confidence=0.6808510638297872, lift=3.9739730948864316)]",Đồ ăn,42
"['bánh', 'ngọt']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'ngọt'}), items_add=frozenset({'bánh'}), confidence=0.5714285714285714, lift=3.3352988474939695)]",Đồ ăn,42
"['trung_thu', 'bánh']",0.007714561234000001,"[OrderedStatistic(items_base=frozenset({'trung_thu'}), items_add=frozenset({'bánh'}), confidence=1.0, lift=5.836772983114447)]",Đồ ăn,42
"['xốp', 'bánh']",0.008571734705,"[OrderedStatistic(items_base=frozenset({'xốp'}), items_add=frozenset({'bánh'}), confidence=0.7999999999999999, lift=4.669418386491557)]",Đồ ăn,42
"['bánh_quy', 'bơ']",0.0038572806170000004,"[OrderedStatistic(items_base=frozenset({'bơ'}), items_add=frozenset({'bánh_quy'}), confidence=0.24657534246575347, lift=9.792713494607987)]",Đồ ăn,42
"['bánh_quy', 'cosy']",0.0031072538300000005,"[OrderedStatistic(items_base=frozenset({'cosy'}), items_add=frozenset({'bánh_quy'}), confidence=0.2589285714285714, lift=10.283320668693008)]",Đồ ăn,42
"['bông', 'lan']",0.0038572806170000004,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'lan'}), confidence=0.5714285714285715, lift=113.4711246200608), OrderedStatistic(items_base=frozenset({'lan'}), items_add=frozenset({'bông'}), confidence=0.7659574468085107, lift=113.4711246200608)]",Đồ ăn,42
"['sữa', 'bơ']",0.0033215471980000003,"[OrderedStatistic(items_base=frozenset({'bơ'}), items_add=frozenset({'sữa'}), confidence=0.2123287671232877, lift=8.396882981193407)]",Đồ ăn,42
"['kem', 'celano']",0.005785920926,"[OrderedStatistic(items_base=frozenset({'celano'}), items_add=frozenset({'kem'}), confidence=0.9642857142857143, lift=11.221544353402209)]",Đồ ăn,42
"['kim', 'chi']",0.005035894139,"[OrderedStatistic(items_base=frozenset({'chi'}), items_add=frozenset({'kim'}), confidence=0.9215686274509803, lift=119.45833333333333), OrderedStatistic(items_base=frozenset({'kim'}), items_add=frozenset({'chi'}), confidence=0.6527777777777777, lift=119.45833333333331)]",Đồ ăn,42
"['giòn', 'chiên']",0.0032144005139999998,"[OrderedStatistic(items_base=frozenset({'giòn'}), items_add=frozenset({'chiên'}), confidence=0.33333333333333337, lift=16.036082474226806)]",Đồ ăn,42
"['khoai_tây', 'chiên']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'chiên'}), items_add=frozenset({'khoai_tây'}), confidence=0.22164948453608246, lift=24.62684094256259), OrderedStatistic(items_base=frozenset({'khoai_tây'}), items_add=frozenset({'chiên'}), confidence=0.511904761904762, lift=24.626840942562595)]",Đồ ăn,42
"['mì', 'chua_cay']",0.004285867352,"[OrderedStatistic(items_base=frozenset({'chua_cay'}), items_add=frozenset({'mì'}), confidence=0.7547169811320755, lift=18.63432165318958)]",Đồ ăn,42
"['tôm', 'chua_cay']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'chua_cay'}), items_add=frozenset({'tôm'}), confidence=0.6226415094339623, lift=30.910176635889208)]",Đồ ăn,42
"['quy', 'cosy']",0.0033215471980000003,"[OrderedStatistic(items_base=frozenset({'cosy'}), items_add=frozenset({'quy'}), confidence=0.2767857142857143, lift=47.83779761904762), OrderedStatistic(items_base=frozenset({'quy'}), items_add=frozenset({'cosy'}), confidence=0.5740740740740741, lift=47.83779761904762)]",Đồ ăn,42
"['la', 'cô']",0.012536162009999999,"[OrderedStatistic(items_base=frozenset({'cô'}), items_add=frozenset({'la'}), confidence=0.9749999999999999, lift=64.99767857142857), OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'cô'}), confidence=0.8357142857142857, lift=64.99767857142857)]",Đồ ăn,42
"['sô', 'cô']",0.012643308689999999,"[OrderedStatistic(items_base=frozenset({'cô'}), items_add=frozenset({'sô'}), confidence=0.9833333333333332, lift=74.01169354838709), OrderedStatistic(items_base=frozenset({'sô'}), items_add=frozenset({'cô'}), confidence=0.9516129032258064, lift=74.01169354838709)]",Đồ ăn,42
"['kem', 'dâu']",0.006321654344999999,"[OrderedStatistic(items_base=frozenset({'dâu'}), items_add=frozenset({'kem'}), confidence=0.390728476821192, lift=4.546968671037637)]",Đồ ăn,42
"['dẻo', 'kẹo']",0.01114325512,"[OrderedStatistic(items_base=frozenset({'dẻo'}), items_add=frozenset({'kẹo'}), confidence=0.6753246753246753, lift=9.228118879656215)]",Đồ ăn,42
"['lá', 'dứa']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'dứa'}), items_add=frozenset({'lá'}), confidence=0.5185185185185185, lift=67.21296296296296), OrderedStatistic(items_base=frozenset({'lá'}), items_add=frozenset({'dứa'}), confidence=0.3888888888888889, lift=67.21296296296296)]",Đồ ăn,42
"['gói', 'mì']",0.004285867352,"[OrderedStatistic(items_base=frozenset({'gói'}), items_add=frozenset({'mì'}), confidence=0.2127659574468085, lift=5.253292806484296)]",Đồ ăn,42
"['gạo', 'vị']",0.0038572806170000004,"[OrderedStatistic(items_base=frozenset({'gạo'}), items_add=frozenset({'vị'}), confidence=0.2647058823529412, lift=5.168410041841004)]",Đồ ăn,42
"['heo', 'thịt']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'heo'}), items_add=frozenset({'thịt'}), confidence=0.3402061855670103, lift=17.070668440305955)]",Đồ ăn,42
"['hương', 'kẹo']",0.0036429872499999997,"[OrderedStatistic(items_base=frozenset({'hương'}), items_add=frozenset({'kẹo'}), confidence=0.25, lift=3.416178623718887)]",Đồ ăn,42
"['hạt', 'điều']",0.003750133933,"[OrderedStatistic(items_base=frozenset({'hạt'}), items_add=frozenset({'điều'}), confidence=0.3571428571428571, lift=75.75487012987011), OrderedStatistic(items_base=frozenset({'điều'}), items_add=frozenset({'hạt'}), confidence=0.7954545454545454, lift=75.75487012987013)]",Đồ ăn,42
"['hộp', 'thiếc']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'thiếc'}), items_add=frozenset({'hộp'}), confidence=0.9655172413793104, lift=27.81226053639847)]",Đồ ăn,42
"['hủ', 'đậu']",0.0036429872499999997,"[OrderedStatistic(items_base=frozenset({'hủ'}), items_add=frozenset({'đậu'}), confidence=0.5230769230769231, lift=54.24307692307693), OrderedStatistic(items_base=frozenset({'đậu'}), items_add=frozenset({'hủ'}), confidence=0.37777777777777777, lift=54.24307692307693)]",Đồ ăn,42
"['kem', 'ly']",0.004928747455,"[OrderedStatistic(items_base=frozenset({'ly'}), items_add=frozenset({'kem'}), confidence=0.4693877551020408, lift=5.46233905033335)]",Đồ ăn,42
"['kem', 'merino']",0.008893174756,"[OrderedStatistic(items_base=frozenset({'merino'}), items_add=frozenset({'kem'}), confidence=0.9120879120879121, lift=10.614110328574169)]",Đồ ăn,42
"['kem', 'quế']",0.0033215471980000003,"[OrderedStatistic(items_base=frozenset({'quế'}), items_add=frozenset({'kem'}), confidence=0.5849056603773585, lift=6.806639062720556)]",Đồ ăn,42
"['kem', 'vani']",0.006321654344999999,"[OrderedStatistic(items_base=frozenset({'vani'}), items_add=frozenset({'kem'}), confidence=0.6413043478260869, lift=7.462959449203079)]",Đồ ăn,42
"['kem', 'vnm']",0.003750133933,"[OrderedStatistic(items_base=frozenset({'vnm'}), items_add=frozenset({'kem'}), confidence=0.7954545454545454, lift=9.2568295171163)]",Đồ ăn,42
"['kem', 'xốp']",0.004285867352,"[OrderedStatistic(items_base=frozenset({'xốp'}), items_add=frozenset({'kem'}), confidence=0.39999999999999997, lift=4.654862842892768)]",Đồ ăn,42
"['kem', 'ốc']",0.0032144005139999998,"[OrderedStatistic(items_base=frozenset({'ốc'}), items_add=frozenset({'kem'}), confidence=0.6250000000000001, lift=7.273223192019951)]",Đồ ăn,42
"['tiếp', 'khách']",0.0033215471980000003,"[OrderedStatistic(items_base=frozenset({'khách'}), items_add=frozenset({'tiếp'}), confidence=0.6739130434782609, lift=184.9891304347826), OrderedStatistic(items_base=frozenset({'tiếp'}), items_add=frozenset({'khách'}), confidence=0.9117647058823529, lift=184.9891304347826)]",Đồ ăn,42
"['mềm', 'kẹo']",0.0038572806170000004,"[OrderedStatistic(items_base=frozenset({'mềm'}), items_add=frozenset({'kẹo'}), confidence=0.6545454545454545, lift=8.944176760282177)]",Đồ ăn,42
"['sữa', 'kẹo']",0.005785920926,"[OrderedStatistic(items_base=frozenset({'sữa'}), items_add=frozenset({'kẹo'}), confidence=0.22881355932203393, lift=3.126671960691863)]",Đồ ăn,42
"['trái_cây', 'kẹo']",0.005035894139,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'kẹo'}), confidence=0.5340909090909091, lift=7.298199787035804)]",Đồ ăn,42
"['túi', 'kẹo']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'túi'}), items_add=frozenset({'kẹo'}), confidence=0.3402061855670103, lift=4.648820395163846)]",Đồ ăn,42
"['la', 'sô']",0.012536162009999999,"[OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'sô'}), confidence=0.8357142857142857, lift=62.90097926267281), OrderedStatistic(items_base=frozenset({'sô'}), items_add=frozenset({'la'}), confidence=0.9435483870967741, lift=62.90097926267281)]",Đồ ăn,42
"['mì', 'ly']",0.0036429872499999997,"[OrderedStatistic(items_base=frozenset({'ly'}), items_add=frozenset({'mì'}), confidence=0.3469387755102041, lift=8.566083576287658)]",Đồ ăn,42
"['muối', 'rang']",0.00450016072,"[OrderedStatistic(items_base=frozenset({'muối'}), items_add=frozenset({'rang'}), confidence=0.3065693430656934, lift=34.47242986544719), OrderedStatistic(items_base=frozenset({'rang'}), items_add=frozenset({'muối'}), confidence=0.5060240963855421, lift=34.47242986544719)]",Đồ ăn,42
"['mì', 'tôm']",0.009321761491,"[OrderedStatistic(items_base=frozenset({'mì'}), items_add=frozenset({'tôm'}), confidence=0.23015873015873017, lift=11.425911854103346), OrderedStatistic(items_base=frozenset({'tôm'}), items_add=frozenset({'mì'}), confidence=0.46276595744680854, lift=11.425911854103346)]",Đồ ăn,42
"['món', 'ăn']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'món'}), items_add=frozenset({'ăn'}), confidence=0.8431372549019609, lift=29.920152091254756)]",Đồ ăn,42
"['ốc', 'quế']",0.0032144005139999998,"[OrderedStatistic(items_base=frozenset({'quế'}), items_add=frozenset({'ốc'}), confidence=0.5660377358490567, lift=110.05896226415098), OrderedStatistic(items_base=frozenset({'ốc'}), items_add=frozenset({'quế'}), confidence=0.6250000000000001, lift=110.05896226415096)]",Đồ ăn,42
"['vị', 'rong']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'rong'}), items_add=frozenset({'vị'}), confidence=0.28448275862068967, lift=5.5545556196797)]",Đồ ăn,42
"['ăn', 'suất']",0.007071681131,"[OrderedStatistic(items_base=frozenset({'suất'}), items_add=frozenset({'ăn'}), confidence=0.8048780487804879, lift=28.562459426875638), OrderedStatistic(items_base=frozenset({'ăn'}), items_add=frozenset({'suất'}), confidence=0.2509505703422053, lift=28.562459426875638)]",Đồ ăn,42
"['sáng', 'ăn']",0.0033215471980000003,"[OrderedStatistic(items_base=frozenset({'sáng'}), items_add=frozenset({'ăn'}), confidence=0.9393939393939393, lift=33.33598340822675)]",Đồ ăn,42
"['trà', 'xanh']",0.004821600771,"[OrderedStatistic(items_base=frozenset({'trà'}), items_add=frozenset({'xanh'}), confidence=0.7758620689655172, lift=58.87089991589571), OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'trà'}), confidence=0.36585365853658536, lift=58.87089991589571)]",Đồ ăn,42
"['tỏi', 'xào']",0.0031072538300000005,"[OrderedStatistic(items_base=frozenset({'tỏi'}), items_add=frozenset({'xào'}), confidence=0.3866666666666666, lift=16.47835616438356)]",Đồ ăn,42
